gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,flags,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seeds_upstream,fast_transit_share,pagerank,hub,authority,betweenness
100000008337304100,peripheral,0.2,13,0.1823,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,105465,0,2,0,0,7,0,0.000352277,0,0,0
100000000655469100,peripheral,0.2,17,0.1655,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,2,0,0,7,0,0.00034347,0,3.94272e-310,0
100000008722541100,peripheral,0.2,1,0.1926,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,280000,0,4,0,0,7,0,0.000381454,0,0,0
100000004222274100,peripheral,0.2,6,0.1674,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,15500,0,1,0,0,7,0,0.000542149,0,0,0
100000006232642100,peripheral,0.2,15,0.2071,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,456000,0,4,0,0,7,0,0.000425287,0,0.00000120724,0
100000004066370100,peripheral,0.2,30,0.1337,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,65000,0,2,0,0,1,0,0.000585574,0,0,0
100000005685783100,peripheral,0.2,59,0.1209,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,26150,0,1,0,0,1,0,0.000528913,0,0,0
100000006171671100,peripheral,0.2,6,0.1627,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,10000,0,1,0,0,7,0,0.000525944,0,0,0
100000003481025100,peripheral,0.2,6,0.1617,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,9000,0,1,0,0,7,0,0.000527887,0,0,0
100000003646145100,peripheral,0.2,30,0.1688,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,5000,0,1,0,0,8,0,0.000648533,0,5.43628e-294,0
100000002659265100,peripheral,0.2,0,0.1935,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,141000,0,1,0,0,8,0,0.000317945,0,3.0907e-8,0
100000003289281100,peripheral,0.2,9,0.1775,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,40000,0,1,0,0,7,0,0.000594077,0,0,0
100000004840086100,peripheral,0.2,9,0.1855,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,100000,0,2,0,0,7,0,0.000535942,0,0,0
100000008554390100,peripheral,0.2,5,0.1099,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,14000,0,1,0,0,1,0,0.00029148,0,0.00000368738,0
100000004691350100,peripheral,0.2,6,0.1727,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,13300,0,1,0,0,7,0,0.000880455,0,0,0
100000004652395100,consolidator,0.5,4,0.2843,"обход остановлен на 4-м колене; входящих 3, достижим от seed: 7",4,false,true,truncated|sync_inflow,3,0,101528,0,5,0,0,7,0,0.000333836,0,0.000170222,0
100000004979264100,peripheral,0.2,0,0.1827,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,39800,0,1,0,0,8,0,0.000409046,0,0,0
100000008074304100,peripheral,0.2,1,0.1523,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5500,0,1,0,0,7,0,0.000330578,0,0,0
100000002227989100,peripheral,0.2,17,0.1665,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,1,0,0,7,0,0.000392155,0,2.66516e-310,0
100000003207060100,peripheral,0.2,9,0.1769,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,53000,0,1,0,0,7,0,0.000424868,0,5.04731e-7,0
100000004601193100,peripheral,0.2,4,0.1953,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,84000,0,3,0,0,8,0,0.000599632,0,0,0
100000004991593100,peripheral,0.2,4,0.1756,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,45000,0,2,0,0,7,0,0.000352905,0,0.000029953,0
100000003128638100,peripheral,0.2,0,0.2018,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,300000,0,1,0,0,8,0,0.000356181,0,3.0907e-8,0
100000005878334100,peripheral,0.2,12,0.18,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,76400,0,2,0,0,7,0,0.000396674,0,0,0
100000002878483100,peripheral,0.2,5,0.1013,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,6000,0,1,0,0,1,0,0.000287227,0,0.00000368738,0
100000000981693100,peripheral,0.2,6,0.1677,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,16500,0,1,0,0,7,0,0.00052596,0,0,0
100000006416061100,peripheral,0.2,13,0.1713,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,30000,0,1,0,0,7,0,0.000432321,0,0,0
100000008168850100,peripheral,0.2,1,0.1916,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,187910,0,2,0,0,7,0,0.000529917,0,0,0
100000004747154100,peripheral,0.2,29,0.1773,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,67000,0,1,0,0,7,0,0.000330514,0,1.40754e-8,0
100000008524903100,peripheral,0.2,6,0.1628,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,15000,0,1,0,0,7,0,0.000329939,0,0,0
100000005049404100,peripheral,0.2,1,0.1807,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,98000,0,2,0,0,7,0,0.000310924,0,1.10939e-311,0
100000002258492100,peripheral,0.2,26,0.2139,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,9000,0,1,0,0,8,0,0.000536914,0,0,0
100000005497148100,peripheral,0.2,1,0.1702,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,24000,0,2,0,0,7,0,0.000487124,0,0,0
100000004596284100,peripheral,0.2,2,0.1779,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,30000,0,1,0,0,7,0,0.000587801,0,0,0
100000007960337100,peripheral,0.2,13,0.1704,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,35500,0,1,0,0,7,0,0.000301122,0,0,0
100000003180305100,peripheral,0.2,6,0.1893,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,144000,0,1,0,0,7,0,0.000524836,0,0,0
100000007653094100,peripheral,0.2,15,0.1765,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,16000,0,1,0,0,7,0,0.00057163,0,0,0
100000008175078100,peripheral,0.2,1,0.2132,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,1846711,0,15,0,0,7,0,0.000466336,0,4.40237e-296,0
100000004263867100,peripheral,0.2,5,0.1054,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,9000,0,1,0,0,1,0,0.000288822,0,0.00000368738,0
100000002194320100,peripheral,0.2,2,0.198,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,275000,0,1,0,0,7,0,0.000483569,0,0,0
100000001222245100,peripheral,0.2,1,0.2,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,420000,0,5,0,0,7,0,0.000545838,0,0,0
100000008151098100,peripheral,0.2,20,0.1688,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,30000,0,1,0,0,7,0,0.000307631,0,0,0
100000008735802100,peripheral,0.2,6,0.1837,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,85000,0,2,0,0,7,0,0.000505714,0,0,0
100000004047887100,peripheral,0.2,1,0.1684,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,30000,0,1,0,0,7,0,0.000286466,0,1.10939e-311,0
100000003146511100,peripheral,0.2,4,0.1597,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,10000,0,1,0,0,7,0,0.000310108,0,0,0
100000007511780100,peripheral,0.2,15,0.1989,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,155000,0,2,0,0,7,0,0.000556405,0,0.00000191564,0
100000007867364100,peripheral,0.2,14,0.1767,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,41852,0,1,0,0,7,0,0.000446124,0,0,0
100000006288612100,peripheral,0.2,25,0.1705,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,30805,0,3,0,0,7,0,0.000296012,0,0.00000236979,0
100000006735545100,peripheral,0.2,4,0.1524,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5000,0,1,0,0,7,0,0.000291689,0,0.000029953,0
100000004403641100,peripheral,0.2,0,0.1951,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,171500,0,1,0,0,8,0,0.00029892,0,2.11917e-7,0
100000003370425100,peripheral,0.2,15,0.1802,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,1,0,0,7,0,0.000643529,0,0,0
100000004350094100,peripheral,0.2,14,0.1782,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,1,0,0,7,0,0.000885857,0,0.00000165617,0
100000004911971100,peripheral,0.2,1,0.17,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,35000,0,3,0,0,7,0,0.000287492,0,4.40237e-296,0
100000001202787100,peripheral,0.4,4,0.1645,"обход остановлен на 4-м колене; входящих 2, достижим от seed: 7",4,false,true,truncated,2,0,14850,0,2,0,0,7,0,0.000349179,0,0.0000126582,0
100000008469048100,peripheral,0.2,9,0.196,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,265200,0,7,0,0,7,0,0.000575193,0,0,0
100000002635746100,peripheral,0.2,5,0.1001,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,5300,0,1,0,0,1,0,0.000286855,0,0.00000368738,0
100000008321975100,peripheral,0.2,17,0.1524,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5900,0,1,0,0,7,0,0.00030157,0,3.94272e-310,0
100000003078839100,peripheral,0.2,13,0.1613,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,14000,0,2,0,0,7,0,0.000313065,0,0,0
100000004006327100,peripheral,0.2,0,0.2057,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,300000,0,3,0,0,8,0,0.000551933,0,0,0
100000007865484100,peripheral,0.2,6,0.2001,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,584600,0,2,0,0,7,0,0.000364128,0,1.10939e-311,0
100000005367180100,peripheral,0.2,13,0.1647,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,7700,0,1,0,0,7,0,0.0007775,0,0,0
100000001669260100,peripheral,0.2,12,0.151,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,500000,0,1,0,0,1,0,0.000556729,0,0,0
100000001297206100,peripheral,0.2,9,0.1537,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,6758,0,1,0,0,7,0,0.000296892,0,0.00000182172,0
100000002645046100,peripheral,0.2,5,0.1083,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,12000,0,1,0,0,1,0,0.000290417,0,0.00000368738,0
100000006308406100,peripheral,0.2,17,0.1915,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,183000,0,2,0,0,7,0,0.000535798,0,4.40237e-296,0
100000002728246100,peripheral,0.2,1,0.1624,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,10000,0,1,0,0,7,0,0.00053542,0,0,0
100000001590795100,peripheral,0.2,5,0.0996,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,5060,0,1,0,0,1,0,0.000286727,0,0.00000368738,0
100000006257675100,peripheral,0.2,17,0.1788,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,70000,0,2,0,0,7,0,0.000380339,0,4.40237e-296,0
100000002130400100,peripheral,0.2,30,0.1096,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,10000,0,1,0,0,1,0,0.000315778,0,0,0
100000000557536100,peripheral,0.2,1,0.1849,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,153000,0,7,0,0,7,0,0.000299141,0,4.40237e-296,0
100000002689717100,peripheral,0.2,10,0.1762,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,47500,0,1,0,0,7,0,0.000301683,0,0.00000275827,0
100000005189258100,peripheral,0.2,6,0.1745,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,50000,0,1,0,0,7,0,0.000314206,0,0.0000483748,0
100000002748511100,peripheral,0.2,2,0.1734,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,1,0,0,7,0,0.000563363,0,2.11553e-8,0
100000002371892100,peripheral,0.2,2,0.176,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,43830,0,1,0,0,7,0,0.000304859,0,0,0
100000008130868100,peripheral,0.2,5,0.1179,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,22782,0,1,0,0,1,0,0.000448978,0,0,0
100000007153161100,peripheral,0.2,6,0.1778,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,44997,0,1,0,0,7,0,0.000527808,0,0,0
100000002994441100,peripheral,0.2,13,0.1558,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5000,0,1,0,0,7,0,0.000549916,0,0,0
100000001065481100,peripheral,0.2,15,0.1737,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,16000,0,2,0,0,7,0,0.000429736,0,0.00000415309,0
100000007731977100,peripheral,0.2,14,0.1763,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,50000,0,1,0,0,7,0,0.000334905,0,0.000031485,0
100000003252446100,peripheral,0.2,0,0.1905,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,108600,0,1,0,0,8,0,0.000298361,0,4.91641e-7,0
100000002671326100,peripheral,0.2,29,0.2108,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,1050000,0,2,0,0,7,0,0.000625496,0,0,0
100000005087923100,peripheral,0.2,10,0.1197,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,20000,0,1,0,0,1,0,0.000457725,0,0,0
100000008770483100,peripheral,0.2,0,0.168,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 9",4,false,true,truncated,1,0,5000,0,1,0,0,9,0,0.000287338,0,0,0
100000002748040100,peripheral,0.2,10,0.1663,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,18000,0,1,0,0,7,0,0.000290724,0,0.00000275827,0
100000004800648100,peripheral,0.2,25,0.1857,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,131000,0,1,0,0,7,0,0.00033496,0,0.00000236979,0
100000005025629100,peripheral,0.2,14,0.1532,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5227,0,1,0,0,7,0,0.000312429,0,0.0000108234,0
100000000581682100,peripheral,0.2,23,0.1505,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5000,0,1,0,0,7,0,0.000289283,0,3.03868e-11,0
100000004976946100,peripheral,0.2,6,0.1905,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,246000,0,1,0,0,7,0,0.000317739,0,1.10939e-311,0
100000000957746100,peripheral,0.2,21,0.1522,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5300,0,1,0,0,7,0,0.000345341,0,0,0
100000003001138100,peripheral,0.2,23,0.169,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,30000,0,1,0,0,7,0,0.000315511,0,3.03868e-11,0
100000001325618100,peripheral,0.2,5,0.1057,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,9300,0,1,0,0,1,0,0.000288981,0,0.00000368738,0
100000003792647100,peripheral,0.2,6,0.1579,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,8000,0,1,0,0,7,0,0.000397835,0,0,0
100000004107228100,peripheral,0.2,13,0.1505,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5000,0,1,0,0,7,0,0.000287155,0,0.0000119874,0
100000003500764100,peripheral,0.2,21,0.1697,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,21000,0,1,0,0,7,0,0.000526937,0,0,0
100000004261340100,peripheral,0.2,4,0.1762,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,48500,0,4,0,0,7,0,0.000345436,0,0.0000207018,0
100000008172721100,peripheral,0.2,13,0.1878,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,168335,0,1,0,0,7,0,0.000392957,0,0,0
100000005079473100,peripheral,0.2,0,0.1723,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,39312,0,1,0,0,7,0,0.000324204,0,0.00000172121,0
100000004850609100,peripheral,0.2,6,0.1584,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,10000,0,1,0,0,7,0,0.000311317,0,0.00000555394,0
100000005042822100,peripheral,0.2,22,0.2068,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,1000000,0,1,0,0,7,0,0.00044986,0,0,0
100000002794374100,peripheral,0.2,0,0.2005,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 9",4,false,true,truncated,1,0,111000,0,1,0,0,9,0,0.00036172,0,0,0
100000002860934100,peripheral,0.2,23,0.1966,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,279500,0,4,0,0,7,0,0.000577264,0,3.03868e-11,0
100000003097947100,peripheral,0.2,13,0.1747,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,52980,0,1,0,0,7,0,0.000318317,0,0,0
100000004260869100,peripheral,0.2,2,0.1719,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,10000,0,1,0,0,7,0,0.000836493,0,0,0
100000008762885100,peripheral,0.2,0,0.1628,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,7000,0,1,0,0,8,0,0.000285721,0,3.0907e-8,0
100000002986245100,peripheral,0.2,5,0.1009,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,5750,0,1,0,0,1,0,0.000287094,0,0.00000368738,0
100000001471706100,peripheral,0.2,26,0.2512,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,377000,0,8,0,0,8,0,0.000536914,0,0,0
100000002304943100,peripheral,0.2,17,0.1618,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,15000,0,1,0,0,7,0,0.000304673,0,4.40237e-296,0
100000002695812100,peripheral,0.2,10,0.1835,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,95000,0,1,0,0,7,0,0.000319328,0,0.00000275827,0
100000008761220100,peripheral,0.2,0,0.1664,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,10000,0,1,0,0,8,0,0.000285344,0,0.00000127615,0
100000004890713100,peripheral,0.2,10,0.1746,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,40485,0,1,0,0,7,0,0.000299077,0,0.00000275827,0
100000003083865100,peripheral,0.2,10,0.1645,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,15000,0,1,0,0,7,0,0.00028961,0,0.00000275827,0
100000004030553100,peripheral,0.2,12,0.1307,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,70000,0,1,0,0,1,0,0.000527693,0,0,0
100000002653187100,peripheral,0.2,25,0.1753,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,15000,0,1,0,0,8,0,0.000469936,0,0,0
100000006412162100,peripheral,0.2,5,0.1106,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,15000,0,2,0,0,1,0,0.000292012,0,0.00000368738,0
100000004674178100,peripheral,0.2,33,0.1646,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,1,0,0,7,0,0.000301097,0,2.06571e-8,0
100000004070530100,peripheral,0.2,1,0.1643,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,1,0,0,7,0,0.000285656,0,1.10939e-311,0
100000006706519100,peripheral,0.2,6,0.1727,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,36000,0,3,0,0,7,0,0.000388486,0,0,0
100000005636951100,peripheral,0.2,10,0.1301,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 1",4,false,true,truncated,1,0,40000,0,1,0,0,1,0,0.000631413,0,0,0
100000003040087100,peripheral,0.2,10,0.1712,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,29000,0,1,0,0,7,0,0.00029481,0,0.00000275827,0
100000008766764100,peripheral,0.2,0,0.1594,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,5000,0,1,0,0,8,0,0.000284691,0,0.00000127615,0
100000000299820100,peripheral,0.2,13,0.1606,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,10000,0,1,0,0,7,0,0.000447548,0,0,0
100000008349740100,peripheral,0.2,1,0.177,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,70000,0,2,0,0,7,0,0.000290947,0,4.40237e-296,0
100000008761132100,peripheral,0.2,0,0.1664,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,10000,0,1,0,0,8,0,0.000285344,0,0.00000127615,0
100000002540033100,peripheral,0.2,0,0.181,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 9",4,false,true,truncated,1,0,10000,0,1,0,0,9,0,0.000592416,0,0,0
100000001845505100,peripheral,0.2,13,0.1704,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,20000,0,1,0,0,7,0,0.000588641,0,0,0
100000003782913100,peripheral,0.2,8,0.1876,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,200000,0,1,0,0,7,0,0.000297785,0,5.92046e-8,0
100000008778753100,peripheral,0.2,33,0.1575,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,10000,0,1,0,0,7,0,0.000292567,0,2.06571e-8,0
100000008710913100,peripheral,0.2,0,0.1697,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,14000,0,1,0,0,8,0,0.000286563,0,3.3096e-7,0
100000005495211100,peripheral,0.2,9,0.1666,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,14500,0,1,0,0,7,0,0.000556533,0,0,0
100000004013952100,peripheral,0.2,9,0.1563,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,5500,0,1,0,0,7,0,0.000529982,0,0,0
100000007330432100,peripheral,0.2,2,0.2066,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,584900,0,1,0,0,7,0,0.000534951,0,2.06505e-8,0
100000000737152100,peripheral,0.2,6,0.1715,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,35000,0,1,0,0,7,0,0.000342565,0,0,0
100000004674389100,peripheral,0.2,4,0.1731,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,15000,0,1,0,0,8,0,0.000350009,0,0,0
100000002529877100,peripheral,0.2,0,0.1982,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,232000,0,1,0,0,8,0,0.00030417,0,2.11917e-7,0
100000004035925100,peripheral,0.2,2,0.2115,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,1111588,0,2,0,0,7,0,0.000459722,0,0,0
100000002188586100,peripheral,0.2,10,0.174,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,38310,0,1,0,0,7,0,0.000298269,0,0.00000275827,0
100000008050986100,peripheral,0.2,1,0.1804,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,95000,0,2,0,0,7,0,0.000310101,0,1.10939e-311,0
100000004777215100,peripheral,0.2,17,0.1789,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,60000,0,1,0,0,7,0,0.000462335,0,3.94272e-310,0
100000000926078100,peripheral,0.2,9,0.1942,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,250000,0,1,0,0,7,0,0.000513417,0,0,0
100000003486846100,peripheral,0.2,2,0.1757,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,27000,0,2,0,0,7,0,0.000527998,0,0,0
100000002516862100,peripheral,0.2,4,0.1815,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 7",4,false,true,truncated,1,0,81710,0,5,0,0,7,0,0.00034748,0,0,0
100000008730238100,peripheral,0.2,0,0.1961,"обход остановлен на 4-м колене; входящих 1, достижим от seed: 8",4,false,true,truncated,1,0,113000,0,1,0,0,8,0,0.000559843,0,0,0
